intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 60.52439933055453, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 388.0643993305545, 'G'))",2025-09-09 00:12:40,1,54.71,0.0,40.0,0.0,40.0
"(('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 7.96686925909281, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 335.5068692590928, 'y'))",2025-09-09 00:12:40,1,36.23,0.0,40.0,0.0,40.0
"(('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 75.72232165913655, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 403.26232165913655, 'G'))",2025-09-09 00:12:40,1,53.17,0.0,40.0,0.0,40.0
"(('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 90.49237916988598, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 418.032379169886, 'G'))",2025-09-09 00:12:40,1,54.71,0.0,40.0,0.0,40.0
"(('cluster_2282372957_244131855_246580827_5014446274_#8more', 6, 41.269999999999996, 'r'), ('cluster_2282372923_244131856_246580834_6690920004_#8more', 22, 265.7, 'r'), ('cluster_1739499104_2051570285_2051570299_2051570304_#8more', 7, 1116.56, 'r'), ('cluster_1856693540_1856693541_385888391_385888394_#8more', 18, 1464.05, 'r'))",2025-09-09 00:11:40,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010112933835664, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101129338355, 'G'), ('7116487491', 0, 858.5710112933833, 'G'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010112933835664, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101129338355, 'G'), ('7116487491', 0, 858.5710112933833, 'y'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010112933835664, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101129338355, 'r'), ('7116487491', 0, 858.5710112933833, 'G'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010112933835664, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101129338355, 'r'), ('7116487491', 0, 858.5710112933833, 'r'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010181989304705, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101819893046, 'r'), ('7116487491', 0, 858.5710181989303, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.32101819893, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.70101819893, 'r'))",2025-09-09 00:13:20,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010181989304705, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101819893046, 'r'), ('7116487491', 0, 858.5710181989303, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.32101819893, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.70101819893, 'r'))",2025-09-09 00:13:20,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010181989304705, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101819893046, 'r'), ('7116487491', 0, 858.5710181989303, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.32101819893, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.70101819893, 'r'))",2025-09-09 00:13:20,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0010181989304705, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32101819893046, 'y'), ('7116487491', 0, 858.5710181989303, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.32101819893, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.70101819893, 'r'))",2025-09-09 00:13:20,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0011182751238152, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.3211182751238, 'r'), ('7116487491', 0, 858.5711182751237, 'r'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0012547806609504, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.3212547806609, 'y'), ('7116487491', 0, 858.5712547806608, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.32125478066, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.7012547806603, 'r'))",2025-09-09 00:13:20,1,0.02,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.001272696084115, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32127269608407, 'r'), ('7116487491', 0, 858.5712726960838, 'r'))",2025-09-09 00:13:10,1,0.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0018971043119187, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.3218971043119, 'r'), ('7116487491', 0, 858.5718971043117, 'r'))",2025-09-09 00:13:10,1,0.01,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0055542528506933, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.3255542528507, 'r'), ('7116487491', 0, 858.5755542528506, 'y'))",2025-09-09 00:13:10,1,0.03,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0057187032776689, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.32571870327763, 'y'), ('7116487491', 0, 858.5757187032774, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.325718703277, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.705718703277, 'r'))",2025-09-09 00:13:20,1,0.03,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0141160700823768, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.33411607008236, 'y'), ('7116487491', 0, 858.5841160700821, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.3341160700816, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.7141160700817, 'r'))",2025-09-09 00:13:20,1,0.22,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0145675443686955, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.33456754436867, 'r'), ('7116487491', 0, 858.5845675443685, 'y'))",2025-09-09 00:13:10,1,0.07,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0340344379925597, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.35403443799254, 'y'), ('7116487491', 0, 858.6040344379925, 'y'))",2025-09-09 00:13:10,1,0.23,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.0761466986084223, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.3961466986084, 'G'), ('7116487491', 0, 858.6461466986083, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2162.396146698608, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2397.776146698608, 'r'))",2025-09-09 00:13:20,1,16.12,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.098959173558974, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.41895917355896, 'y'), ('7116487491', 0, 858.6689591735588, 'y'))",2025-09-09 00:13:10,1,1.11,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.4085752220509349, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 262.72857522205095, 'y'), ('7116487491', 0, 858.9785752220508, 'y'))",2025-09-09 00:13:10,1,2.03,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1.9732544605421865, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 263.2932544605422, 'y'), ('7116487491', 0, 859.543254460542, 'G'))",2025-09-09 00:13:10,1,5.17,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 100.43549384437743, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 361.7554938443774, 'G'), ('7116487491', 0, 958.0054938443772, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2261.755493844377, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2497.135493844377, 'r'))",2025-09-09 00:13:20,1,66.32,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 102.26354981325223, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 363.58354981325215, 'G'), ('7116487491', 0, 959.833549813252, 'r'))",2025-09-09 00:13:10,1,62.04,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 118.85770258348653, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 380.1777025834865, 'G'), ('7116487491', 0, 976.4277025834864, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2280.177702583486, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2515.557702583486, 'y'))",2025-09-09 00:13:20,1,70.4,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 119.49789905564948, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 380.8178990556495, 'G'), ('7116487491', 0, 977.0678990556493, 'r'))",2025-09-09 00:13:10,1,60.0,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 13.828496685134743, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 275.1484966851347, 'G'), ('7116487491', 0, 871.3984966851345, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2175.148496685134, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2410.528496685134, 'r'))",2025-09-09 00:13:20,1,45.99,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 136.16540313671865, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 397.48540313671856, 'G'), ('7116487491', 0, 993.7354031367184, 'r'))",2025-09-09 00:13:10,1,61.3,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 138.41233005638432, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 399.7323300563843, 'G'), ('7116487491', 0, 995.9823300563841, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2299.7323300563835, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2535.1123300563836, 'y'))",2025-09-09 00:13:20,1,69.51,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 153.1937673461393, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 414.5137673461393, 'G'), ('7116487491', 0, 1010.7637673461392, 'r'))",2025-09-09 00:13:10,1,62.73,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 157.72067681045445, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 419.04067681045444, 'G'), ('7116487491', 0, 1015.2906768104543, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2319.040676810454, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2554.420676810454, 'y'))",2025-09-09 00:13:20,1,69.73,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 170.6192826476506, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 431.93928264765054, 'G'), ('7116487491', 0, 1028.1892826476505, 'r'))",2025-09-09 00:13:10,1,61.37,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 177.09035417873227, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 438.4103541787322, 'G'), ('7116487491', 0, 1034.6603541787322, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2338.4103541787317, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2573.790354178732, 'y'))",2025-09-09 00:13:20,1,60.52,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 187.66648839269254, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 448.98648839269254, 'G'), ('7116487491', 0, 1045.2364883926925, 'y'))",2025-09-09 00:13:10,1,60.97,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 19.495646345672956, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 280.8156463456729, 'G'), ('7116487491', 0, 877.0656463456727, 'G'))",2025-09-09 00:13:10,1,53.26,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 193.90031819181434, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 455.2203181918143, 'G'), ('7116487491', 0, 1051.4703181918142, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2355.220318191814, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2590.600318191814, 'G'))",2025-09-09 00:13:20,1,54.0,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 204.6021410307749, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 465.9221410307748, 'G'), ('7116487491', 0, 1062.1721410307748, 'y'))",2025-09-09 00:13:10,1,51.81,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 208.9014101396224, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 470.2214101396223, 'G'), ('7116487491', 0, 1066.4714101396223, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2370.221410139622, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2605.601410139622, 'G'))",2025-09-09 00:13:20,1,49.29,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 218.99305458377066, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 480.3130545837706, 'G'), ('7116487491', 0, 1076.5630545837707, 'y'))",2025-09-09 00:13:10,1,45.06,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 222.5926572305117, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 483.9126572305116, 'G'), ('7116487491', 0, 1080.1626572305117, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2383.9126572305113, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2619.2926572305114, 'G'))",2025-09-09 00:13:20,1,44.02,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 231.50892752476918, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 492.82892752476914, 'G'), ('7116487491', 0, 1089.0789275247691, 'y'))",2025-09-09 00:13:10,1,36.65,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 234.82171720366696, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 496.1417172036669, 'G'), ('7116487491', 0, 1092.391717203667, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2396.1417172036668, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2631.521717203667, 'G'))",2025-09-09 00:13:20,1,39.08,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 241.6907726969565, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 503.01077269695645, 'G'), ('7116487491', 0, 1099.2607726969566, 'y'))",2025-09-09 00:13:10,1,31.12,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 245.677632473394, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 506.997632473394, 'G'), ('7116487491', 0, 1103.247632473394, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2406.997632473394, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2642.377632473394, 'G'))",2025-09-09 00:13:20,1,30.78,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 250.33485312410113, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 511.6548531241011, 'G'), ('7116487491', 0, 1107.9048531241012, 'G'))",2025-09-09 00:13:10,1,23.87,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 254.22818152198087, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 515.5481815219808, 'G'), ('7116487491', 0, 1111.798181521981, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2415.5481815219805, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2650.9281815219806, 'G'))",2025-09-09 00:13:20,1,23.59,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 256.96519836910477, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 518.2851983691047, 'G'), ('7116487491', 0, 1114.5351983691048, 'G'))",2025-09-09 00:13:10,1,17.83,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 26.60347461589826, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 287.9234746158983, 'G'), ('7116487491', 0, 884.173474615898, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2187.9234746158977, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2423.303474615898, 'r'))",2025-09-09 00:13:20,1,61.99,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 260.7822659015851, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 522.102265901585, 'G'), ('7116487491', 0, 1118.352265901585, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2422.102265901585, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2657.482265901585, 'G'))",2025-09-09 00:13:20,1,14.33,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 261.916639078976, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 523.2366390789759, 'G'), ('7116487491', 0, 1119.486639078976, 'G'))",2025-09-09 00:13:10,1,12.28,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 264.76386253687286, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 526.0838625368729, 'G'), ('7116487491', 0, 1122.3338625368729, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2426.0838625368724, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2661.4638625368725, 'r'))",2025-09-09 00:13:20,1,7.05,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 265.326885760859, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 526.6468857608589, 'G'), ('7116487491', 0, 1122.896885760859, 'G'))",2025-09-09 00:13:10,1,5.02,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 3.4091354798245597, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 264.72913547982455, 'y'), ('7116487491', 0, 860.9791354798243, 'G'))",2025-09-09 00:13:10,1,20.86,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 34.28890177859715, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 295.6089017785971, 'G'), ('7116487491', 0, 891.858901778597, 'G'))",2025-09-09 00:13:10,1,59.28,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 43.823301796716066, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 305.14330179671606, 'G'), ('7116487491', 0, 901.393301796716, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2205.1433017967156, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2440.5233017967157, 'r'))",2025-09-09 00:13:20,1,67.69,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 5.553518754371225, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 266.8735187543712, 'G'), ('7116487491', 0, 863.123518754371, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2166.8735187543707, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2402.253518754371, 'r'))",2025-09-09 00:13:20,1,29.79,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 50.755322456050095, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 312.0753224560501, 'G'), ('7116487491', 0, 908.32532245605, 'G'))",2025-09-09 00:13:10,1,61.62,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 62.62680768999098, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 323.9468076899909, 'G'), ('7116487491', 0, 920.1968076899908, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2223.9468076899902, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2459.3268076899903, 'r'))",2025-09-09 00:13:20,1,67.59,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 67.87079197997417, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 329.19079197997416, 'G'), ('7116487491', 0, 925.440791979974, 'G'))",2025-09-09 00:13:10,1,61.02,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 81.4028197035779, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 342.7228197035779, 'G'), ('7116487491', 0, 938.9728197035778, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2242.7228197035774, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 2478.1028197035776, 'r'))",2025-09-09 00:13:20,1,68.52,0.0,10.0,0.0,10.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 84.82176205023347, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 346.1417620502334, 'G'), ('7116487491', 0, 942.3917620502333, 'G'))",2025-09-09 00:13:10,1,62.79,0.0,20.0,0.0,20.0
"(('cluster_237567273_237568665_246168152_246175094_#9more', 7, 9.202390912748758, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 270.52239091274873, 'G'), ('7116487491', 0, 866.7723909127486, 'G'))",2025-09-09 00:13:10,1,37.06,0.0,20.0,0.0,20.0
"(('cluster_2430775243_2430775271_2430775296_5159576665_#9more', 17, 360.65, 'r'), ('cluster_2430775257_2430775269_2430775270_2660959092_#1more', 13, 697.58, 'r'), ('cluster_2327166710_2327166713_246123268_246123269_#8more', 10, 1081.86, 'g'), ('cluster_1137211616_1845246516_7136675129_7136675130_#6more', 0, 1431.9599999999998, 'G'), ('cluster_244137878_244137911_244137918_244138022_#8more', 7, 1996.8599999999997, 'y'), ('cluster_1228774991_246155815_246155909_2577843829_#10more', 1, 2341.5599999999995, 'r'), ('cluster_246155834_4745629729_4745629730_5344590546_#6more', 0, 2630.1799999999994, 'r'), ('cluster_246155886_2577843725_2577843734_2577843738_#10more', 1, 3148.1399999999994, 'r'), ('cluster_1301958743_634866792_634866794_6975556586_#6more', 6, 3399.749999999999, 'y'), ('cluster_246158638_246168143_2577843534_2577843536_#6more', 10, 3659.5099999999993, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 16, 3973.219999999999, 'g'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 4229.919999999998, 'G'), ('7116487491', 0, 4826.169999999999, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 6129.919999999998, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 6365.299999999999, 'G'), ('joinedS_5218400368_5218400369_6656569771_6656569780_#3more', 34, 6917.37, 'r'), ('joinedS_5218400368_5218400369_6656569771_6656569780_#3more', 2, 6960.8, 'r'))",2025-09-09 00:11:40,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 117.08068001710417, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 307.20068001710416, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 470.08068001710416, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 945.2706800171042, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1272.8106800171042, 'y'))",2025-09-09 00:12:40,1,75.3,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 137.9977233290931, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 328.1177233290931, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 490.9977233290931, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 966.1877233290932, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1293.7277233290934, 'y'))",2025-09-09 00:12:40,1,75.14,0.0,40.0,0.0,40.0
